STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CLIMATE_CHANGE_INDICATORS,Climate Change Indicators,GEO_PICT,Pacific Island Countries and territories,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2000,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2001,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2002,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2003,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2004,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2005,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2006,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2007,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2008,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2009,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2010,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2011,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2012,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2013,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2014,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2015,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2016,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2017,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2018,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2019,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2020,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2021,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2022,,0.2,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NU,Niue,2023,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,1993,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,1994,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,1995,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,1996,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,1997,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,1998,,-0.2,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,1999,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2000,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2001,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2002,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2003,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2004,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2005,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2006,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2007,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2008,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2009,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2010,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2011,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2012,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2013,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2014,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2015,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2016,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2017,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2018,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2019,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2020,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2021,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2022,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,TV,Tuvalu,2023,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,1993,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,1994,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,1995,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,1996,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,1997,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,1998,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,1999,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2000,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2001,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2002,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2003,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2004,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2005,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2006,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2007,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2008,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2009,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2010,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2011,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2012,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2013,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2014,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2015,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2016,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2017,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2018,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2019,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2020,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2021,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2022,,0.2,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,FJ,Fiji,2023,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,1993,,-0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,1994,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,1995,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,1996,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,1997,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,1998,,-0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,1999,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2000,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2001,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2002,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2003,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2004,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2005,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2006,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2007,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2008,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2009,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2010,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2011,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2012,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2013,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2014,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2015,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2016,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2017,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2018,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2019,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2020,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2021,,0.2,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2022,,0.2,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,SB,Solomon Islands,2023,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,1993,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,1994,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,1995,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,1996,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,1997,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,1998,,-0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,1999,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,2000,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,2001,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,2002,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,2003,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,2004,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,2005,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,2006,,0.1,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,2007,,0,,,,METER,meter,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,SEA_LVL,Sea Level Anomalies,NR,Naoero,2008,,0,,,,METER,meter,,,,,N,National,,
